customer_tweet_id,customer_text,brand_response,customer_created_at,response_created_at
1342945,I turned my iMessage off by accident &amp; now it’s not working. @AppleSupport,"@433205 Thanks for reaching out, we’d be happy to help! What happens when you try to activate iMessage again? Do you get an error?",Mon Oct 16 10:25:37 +0000 2017,Mon Oct 16 13:34:00 +0000 2017
852946,@AppleSupport None what so ever.,@322619 We'd be happy to look into this with you further. DM us and we'll go from there. https://t.co/GDrqU22YpT,Fri Oct 20 15:38:39 +0000 2017,Fri Oct 20 16:57:26 +0000 2017
2205942,I️ can’t believe that a huge company like @115858 still refuses to fix this problem and is just suggesting workarounds. https://t.co/iPPn96SfoJ,"@644983 This issue was fixed in iOS 11.1.1. To update to the latest version of iOS, go to Settings &gt; General &gt; Software Update and tap Download and Install. Make sure to back up your iPhone first: https://t.co/4f8hwT5to6",Thu Nov 09 22:07:05 +0000 2017,Thu Nov 09 23:40:55 +0000 2017
839884,@AppleSupport what are the phone numbers for apple support is it called apple inc??,@319815 We received your DM. Let's work together there. You should see our reply soon!,Fri Oct 13 02:11:22 +0000 2017,Fri Oct 13 02:30:00 +0000 2017
520248,@AppleSupport iphone 7 with the latest IOS. now ive switched the time settings and the phone seems to work fine. but when i switch the time back it keeps showing that spinning wheel and locks my phone.,"@240070  We're glad that you found a work around for the issue at hand. To look into further possible solutions, we'll need to gather some additional information. Please provide us with:

-Your name
-Serial number of your iPhone
-Your country with postal code",Sat Dec 02 02:54:46 +0000 2017,Sat Dec 02 04:08:58 +0000 2017
1271126,"@AppleSupport my code is correct but this keeps happening, pls help 😔 https://t.co/WQlE3UwBSG",@417608 Let's see what's going on. How did you get to this screen? Reply in DM to get started. https://t.co/GDrqU22YpT,Thu Oct 26 12:28:41 +0000 2017,Thu Oct 26 14:30:08 +0000 2017
2001620,@AppleSupport I had thousands of offline @115948 songs on my phone and now they're all gone 😭 what happened???,"@591865 Let's look into this together. DM us and let us know the type of iPhone you're using, the iOS version, and we will go from there. https://t.co/GDrqU22YpT",Fri Nov 03 15:58:51 +0000 2017,Fri Nov 03 20:50:00 +0000 2017
2015587,@AppleSupport since the latest phone upgrade I randomly lose the time/date on my locked home screen and have to restart. What gives?,@596015 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,Sun Nov 05 16:14:11 +0000 2017,Sun Nov 05 19:39:00 +0000 2017
1952365,My @AppleSupport #iphone6 has become incredibly slow since the iOS 11.0.3 upload. Others having same problem?,@579743 If you're having issues with slowness regarding your iPhone we'd like to look into it with you. DM us and we'll meet there. https://t.co/GDrqU22YpT,Sun Oct 29 15:51:44 +0000 2017,Sun Oct 29 16:05:00 +0000 2017
2309891,Sooo i updated my phone to 11.1 and the “i” situation is still here @AppleSupport,"@669932 We want to help make sure your keyboard is working as expected. Go to Settings &gt; General &gt; About &gt; Version, and send us a DM to tell us if you see iOS Version 11.1.1 https://t.co/GDrqU22YpT",Mon Nov 13 03:06:04 +0000 2017,Mon Nov 13 03:54:52 +0000 2017
2123850,@AppleSupport when are you gonna release a decent update so my iPhone 6 don’t get switching itself off and draining battery ?,@625605 We want you to be able to use your iPhone and battery with no issues. Let's take a look at this further for you in DM. https://t.co/GDrqU22YpT,Wed Nov 08 16:41:47 +0000 2017,Wed Nov 08 18:16:26 +0000 2017
2583097,"Worst experience with @115858 i have ever had,  custom ordered MacBook arrived with chips on the body, and then 24 hours later I’m in the Genius Bar with it.. trying to get it to boot up, the genius couldn’t do anything; faulty SSD... I waited so long for it to be delivered too😏","@441565 This isn't the experience we want you to have. If you're running into issues with the MacBook, we'd like to help you out. Please meet us in DM so we can gather some more details from you, and better assist.",Thu Nov 16 22:43:56 +0000 2017,Thu Nov 16 23:37:00 +0000 2017
809354,@AppleSupport How am I out of space exactly? https://t.co/nhuuHRARRq,@312852 We'll be happy to look into this with you. Which iPhone model do you have and what is the exact iOS version installed?,Sun Oct 08 09:20:00 +0000 2017,Sun Oct 08 15:14:00 +0000 2017
2146482,@115858 can we please get iOS 11.2 already my iPhone X has the worst battery life!,@630982 That should not be happening. Let us help. Tell us more about this in DM. https://t.co/GDrqU22YpT,Wed Nov 08 20:54:46 +0000 2017,Wed Nov 08 21:04:00 +0000 2017
2341868,@AppleSupport Is there any way to check the overall battery health of my iPhone 7 ??? Thanks,"@677398 Sure, we can look into battery health. What kind of issue are you encountering with your battery? Which version of iOS do you have installed currently?",Mon Nov 13 10:39:43 +0000 2017,Mon Nov 13 15:04:31 +0000 2017
1144227,@AppleSupport  battery expires sooner than iOS 11.0.2. Current software 11.0.3.,@389314 Battery life is important for your device. We'd like to help you maximize the performance. Follow this: https://t.co/bivpdfBNJ6,Tue Oct 24 07:25:58 +0000 2017,Tue Oct 24 13:22:01 +0000 2017
2892110,IOS 11.1.2 is so buggy. I wish i didn’t update OS @115858 @AppleSupport,"@801675 We're here to help! Send us a DM with the details of the issues you're experiencing, and we'll continue together there. https://t.co/GDrqU22YpT",Tue Nov 28 12:57:10 +0000 2017,Tue Nov 28 14:52:00 +0000 2017
2133489,yo @115858 wtf is this https://t.co/2BvmpWTtkR,@627745 Excellent screen recording. Send us a DM letting us know which iPhone you have and the iOS version it's running. https://t.co/GDrqU22YpT,Wed Nov 08 19:48:10 +0000 2017,Wed Nov 08 20:29:00 +0000 2017
864425,@AppleSupport What happens if can't I close the app and turn off my device?,@325302 Let’s try force restarting it with these steps: https://t.co/8MvHMFZ83h,Fri Oct 20 18:26:06 +0000 2017,Fri Oct 20 19:34:57 +0000 2017
2043474,Yes! Thank You! I have bring my charger everywhere with me now! @AppleSupport fix this! https://t.co/txrSDVHyJc,"@604297 We’re here for you. Let’s see if we can work towards a resolution. Send us more details in DM, and we’ll continue there. https://t.co/GDrqU22YpT",Wed Oct 04 22:37:20 +0000 2017,Wed Oct 04 23:01:00 +0000 2017
1035994,@AppleSupport people can’t seem to hear me talk on my iPhone 7?,@365051 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,Mon Oct 23 01:12:45 +0000 2017,Mon Oct 23 01:40:33 +0000 2017
1756245,"Hey @115858, at your suggestion I installed High Sierra, and it destroyed the Finder's sidebar. How can I get it back?",@528816 We'd like to help. Send us a DM and we'll work with you to get your Finder working properly. https://t.co/GDrqU22YpT,Tue Nov 07 17:00:47 +0000 2017,Tue Nov 07 19:44:27 +0000 2017
52962,"@AppleSupport, hey guys. Think I’m having a problem with my keyboard and can’t find a fix. Anytime I️ type “I️” like this, I️ get this auto https://t.co/0Rv2QkJQ53",@127929 We know keyboard funtionality is important and want to help. Which iOS version is installed?,Wed Nov 01 18:22:38 +0000 2017,Wed Nov 01 18:42:30 +0000 2017
2477677,"my mac is tripping, my phone is tripping, my apple ID doesn’t work. I spent four hours today at the Apple Store trying to fix it all so they could tell me to “come back tomorrow” @AppleSupport WASGOOD",@708180 We know how important it is to have your devices working as expected. We'd like to work together in DM here: https://t.co/GDrqU22YpT,Wed Nov 15 06:48:23 +0000 2017,Wed Nov 15 14:17:31 +0000 2017
2051468,@AppleSupport @ATT which one of yalll responsible because my phone been running slow as HELL every since I did this update.,@606679 We're here to help. DM us the device you have and the version of iOS under Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,Thu Oct 05 20:00:39 +0000 2017,Thu Oct 05 20:59:46 +0000 2017
2454588,I️ hate this texting glitch can you pls fix it @115858,"@703150 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",Wed Nov 15 03:04:55 +0000 2017,Wed Nov 15 03:21:30 +0000 2017
1706160,@115858 I DOWNLOADED THE UPDATE WHERE TF ARE MY EMOJIS!??,@517097 We want you to have your emojis. What is the exact iOS version you are on? Find this in Settings &gt; General &gt; About.,Mon Nov 06 21:26:48 +0000 2017,Mon Nov 06 22:52:01 +0000 2017
211317,@AppleSupport @115858 @116327 @120602 I have lost my iPhone6 with below details. Kindly help me to find it. https://t.co/ocjh8hyXBh,"@166058 For more assistance with a lost or stolen device check out: https://t.co/fUoKdx4Yut If you have more questions, DM us. https://t.co/GDrqU22YpT",Wed Oct 04 08:43:15 +0000 2017,Wed Oct 04 13:43:27 +0000 2017
2208774,@AppleSupport 11.0.3,"@645696 Great! Currently that is available on the 7 Plus and 8 Plus, do you have one of those? More info here: https://t.co/drOvetzcfb",Thu Oct 19 15:19:10 +0000 2017,Thu Oct 19 15:59:00 +0000 2017
2440905,@115858 SIRI HASNT BEEN WORKING ON MY PHONE FOR 2 DAYS NOW AND ITS PISSING ME OFF,@700037 Thanks for reaching out. We'd like to know more to assist. Is Siri stating there is an issue connecting to the network or are you unable to access the feature at all? Confirm the details as well as the iPhone model and iOS this occurs on and we'll take it from there.,Tue Nov 14 22:22:37 +0000 2017,Tue Nov 14 22:50:29 +0000 2017
1936138,@AppleSupport what do I do if my brand new 8 just went black and the waiting turn dial is just going and going? Hard restart not working.,@576033 Definitely not what we want to hear with your new iPhone 8! Let us know via DM which country you are in and we can help. https://t.co/GDrqU22YpT,Fri Oct 27 20:00:48 +0000 2017,Fri Oct 27 21:31:00 +0000 2017
735504,My @115858 Powerbeats3 have crapped out on me again. Had the battery fixed twice and now the Bluetooth function doesn't work. Piece of crap.,@295948 Thank you for reaching out! Let's get you connected with the right folks. Our @159983 team will help from here.,Fri Oct 06 17:16:40 +0000 2017,Fri Oct 06 20:28:00 +0000 2017
496811,@AppleSupport Last update was even worse for my battery’s life... could you pls fix it soon?,@233538 We want to look into your battery concerns with you. Reach out via DM using the link below and let us know what version of iOS 11 you have installed. You can check by tapping Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,Fri Dec 01 17:56:21 +0000 2017,Fri Dec 01 18:39:00 +0000 2017
42649,"For a company that touts Ease of Use and great experiences, @115858 sure makes it hard to get a Genius Bar appointment.",@125427 We'd love to help you make an appointment if still needed. Meet us in DM with more information to get started. https://t.co/GDrqU22YpT,Wed Nov 01 14:51:22 +0000 2017,Wed Nov 01 15:00:36 +0000 2017
559191,"You guys ! I️ have the iPhone x and every minute I️ use it, it clicks out and resets like this. I️ tried to reset my settings etc but no luck! Help me @115858",@250673 We'd love to take a closer look at this with you. Reach out to us in DM with the current version of iOS 11 that is installed on your iPhone X. https://t.co/GDrqU22YpT,Sat Dec 02 21:27:58 +0000 2017,Sat Dec 02 21:50:27 +0000 2017
1637834,@AppleSupport It worked 👍🏻,@202937 Great! We're happy to hear that helped.,Tue Nov 07 01:59:29 +0000 2017,Tue Nov 07 02:46:00 +0000 2017
1537632,@AppleSupport why is “I️” auto correcting to this https://t.co/zl7rvLR9Gf,"@476679 We'd love to help. To start, DM us including which iOS version you're using: https://t.co/GDrqU22YpT",Fri Nov 03 16:40:17 +0000 2017,Sat Nov 04 01:04:24 +0000 2017
816620,@115858 the new update actually made my phone worse... please fix it https://t.co/0PLYj8h2FO,@314482 We want you to be happy with the new update. Let us know in DM what exactly is going on with your phone. https://t.co/GDrqU22YpT,Sun Oct 08 15:51:24 +0000 2017,Sun Oct 08 18:04:00 +0000 2017
1573074,@AppleSupport why is this I️ happening!?!,@484890 We'd love to lend a hand!  Which device are you using and what iOS/OS version is on it?,Sat Nov 04 03:45:49 +0000 2017,Sat Nov 04 14:06:00 +0000 2017
2751539,"@AppleSupport can you PLEASE help me with my laptop, I have to constantly restart it just to use it, only to have it spaz out 5 minutes later https://t.co/imDxON3hGR",@770309 We're happy to help! We'd like to have you try an SMC reset. Here's how: https://t.co/FYojVXHuwn Join us in DM with the results. https://t.co/GDrqU22YpT,Sun Nov 26 23:38:15 +0000 2017,Sun Nov 26 23:44:53 +0000 2017
1060548,@AppleSupport 6s şarj çok çabuk bitiyor.Günde 3 kere şarj etmeye başladim.Kasma ve donmalar oluyor.İOS 11 hiç de beklediğim gibi olmadi.,@370396 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Mon Oct 23 06:26:59 +0000 2017,Mon Oct 23 13:10:50 +0000 2017
1264619,UM I WAS CHARGED ON MY ITUNES FOR A SONG BUT THE SONG ISNT THERE ????? @AppleSupport help,"@416124 We're happy to help! So we're providing the correct information, was this an intentional purchase or one you were unaware of?",Thu Oct 26 03:30:26 +0000 2017,Thu Oct 26 12:13:00 +0000 2017
2037377,@115858 your update is MURDERING my phone battery,@602405 We'd like to help you with your battery. Let us know which iPhone and version of iOS you're using via DM. We'll go from there. https://t.co/GDrqU22YpT,Tue Nov 07 01:12:49 +0000 2017,Tue Nov 07 01:57:29 +0000 2017
334935,@AppleSupport My phone has completely froze six times since the new OS. Now twice since the latest update. Never a problem before.,@195820 This is certainly not the experience we want you to have. Which iPhone model do you own?,Sat Oct 07 08:48:00 +0000 2017,Sat Oct 07 15:05:36 +0000 2017
1291180,"sooo annoyed. Bought @118062’s album on iTunes, but when I play it on the Music app, it refuses to play in order! @AppleSupport — help! 🤬🤬🤬","@408501 Let's take a look at this together. Do you happen to have shuffle enabled? To check, open the Now Playing screen and scroll down.",Sat Nov 25 20:23:01 +0000 2017,Sat Nov 25 20:31:29 +0000 2017
1682501,"Okay, @115858 I’m going to need y’all to fix this bug sooner rather than later, thank you.",@511471 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 14:25:35 +0000 2017,Mon Nov 06 16:39:28 +0000 2017
2037241,my iphone has frozen about 7000 times since this update. FIX THIS FUCKING SHIT WTF @115858,@602349 We're here for you and would like to help get it working smoothly again. DM us and we'll continue there. https://t.co/GDrqU22YpT,Tue Nov 07 00:32:39 +0000 2017,Tue Nov 07 01:13:00 +0000 2017
2050793,Hey @115858 fix your software I have to restart my phone 50x a day cause it’s constantly freezing. Wtf!?,@488649 Restarting is not what you expect to do frequently. Send us a DM telling us the iPhone you have and the iOS version number. https://t.co/GDrqU22YpT,Thu Oct 05 18:33:47 +0000 2017,Thu Oct 05 19:20:29 +0000 2017
559204,My iPhone is basically no longer functional. What can I do? @AppleSupport ALL APPS are freezing and locking my phone.,@250686 We're here to help! Which iOS version do you have installed? What do you have to do to be able to use your iPhone again when this occurs?,Sat Dec 02 21:13:53 +0000 2017,Sat Dec 02 21:49:00 +0000 2017
1326182,"@AppleSupport hey my MBP (2016 w/ Touch ID, 15"") is turning off basically every time I close the lid and leave it. Should I take it in?","@429431 We're always happy to help. Send us a DM with the macOS you're running, and we'll get started. https://t.co/GDrqU22YpT",Mon Oct 16 04:33:13 +0000 2017,Mon Oct 16 12:15:00 +0000 2017
243018,@AppleSupport @173711 Same issue Apple get it together and get this fixed or let us go back to 10.3.3,@173712 Let's have a look at this together. Please DM us. https://t.co/GDrqU22YpT,Wed Oct 04 02:30:49 +0000 2017,Wed Oct 04 03:20:29 +0000 2017
2113827,@AppleSupport @115858 need another way to reset PW for my dad's icloud account. Never set alternate email  and doesn't remember security questions. IMEI doesn't march original purchase do to Apple exchange. Please help.,"@134322 If he's unable to reset his password to regain access to his account, he can reach out to us here: https://t.co/UJm15vmMM2",Wed Nov 08 15:05:55 +0000 2017,Wed Nov 08 16:58:00 +0000 2017
252889,@AppleSupport That’s one of the first things I did. Still sporadic.,@176096 We appreciate your reply. Does this happen with one contact in particular or different contacts? Please let us know in DM. https://t.co/GDrqU22YpT,Thu Oct 05 18:38:40 +0000 2017,Thu Oct 05 19:30:00 +0000 2017
1556354,CAN y’all FUCKING PLEASE FIX MY PHONE AND THIS SHITTY UPDATE @AppleSupport,"@462134 We're happy to help, send us a DM using the link below and let us know what's happening. https://t.co/GDrqU22YpT",Sat Nov 04 01:52:47 +0000 2017,Sat Nov 04 12:21:26 +0000 2017
2366223,"I wanna reset my iPhone 5 but it keeps asking for a restricted password..other than my main password, what’s that? #help @AppleSupport","@321059 This may be indicating the Restrictions passcode as shown here: https://t.co/eiyAtwvrU1 
DM us if you have further questions on it. https://t.co/GDrqU22YpT",Mon Nov 13 22:11:56 +0000 2017,Mon Nov 13 22:47:52 +0000 2017
2130369,I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ this needs fixed @115858,@627047 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 19:03:37 +0000 2017,Wed Nov 08 19:36:01 +0000 2017
1706892,@115858  needs to fix this I️ I️ I️,@517283 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 21:43:16 +0000 2017,Mon Nov 06 23:09:02 +0000 2017
1756433,listen this autocorrect shit is getting exhausting @115858 fix this,@528885 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Tue Nov 07 16:35:31 +0000 2017,Tue Nov 07 19:30:04 +0000 2017
1967262,@AppleSupport The same result with on/off. Do you have any other suggestions?,"@582966 Understood. We'd like to confirm your current iOS version. Do you have 11.0.3 installed? Let us know in DM, please. https://t.co/GDrqU22YpT",Tue Oct 31 08:54:56 +0000 2017,Tue Oct 31 13:26:00 +0000 2017
2149066,"can u ppl fix the damn ""i"" problem @115858 ur annoying af",@576926 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Thu Nov 09 00:45:02 +0000 2017,Thu Nov 09 00:49:00 +0000 2017
2545521,My phone has been broken since 8am this morning and still won't turn back on. I hate you @115858 and your stupid freaking updates and that weird keyboard malfunction. I'm peeved.,@723523 We'd be happy to look into this with you.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,Thu Nov 16 05:47:22 +0000 2017,Thu Nov 16 14:07:28 +0000 2017
2212810,"There’s no ℹ️ in team either, so maybe this keyboard glitch is just @115858 trying to teach us all a little life lesson about selflessness.

Just kidding, please fix my phone.","@646700 We've got just the fix for that! iOS 11.1.1 was released today to assist with this issue. If you haven’t yet, please back up your device and update. DM us if needed for further help. For more info, check out: https://t.co/ui8Itz8ESg https://t.co/GDrqU22YpT",Fri Nov 10 03:53:20 +0000 2017,Fri Nov 10 05:09:29 +0000 2017
514775,"@AppleSupport Our Safari browsers since the last Apple security update, keep crashing,  the minute you open Safari it crashes, we keep sending in the reports.   Is there a problem with the last security update that would do this?","@238536 That's not expected behavior after an update, and we want to help. Try the steps here and let us know if it helps: https://t.co/jmfl9ljdvU",Fri Dec 01 23:49:15 +0000 2017,Sat Dec 02 00:27:50 +0000 2017
2476280,This iOS 11 got my shit lagging glitching  and all @115858 fuck is you doing,"@707863 We can help out. Do you know what version of the iOS is on the device?  If not, you can check under Settings &gt; General &gt; About &gt; Version. 

Are you seeing this issue with any specific apps or usage?  Do you do anything to restore function?",Wed Nov 15 04:53:53 +0000 2017,Wed Nov 15 13:44:33 +0000 2017
2680911,@AppleSupport Of course I have.,"@746296 We’d love to help further. To start, send us a DM letting us know which device you’re using. https://t.co/GDrqU22YpT",Tue Oct 31 15:47:27 +0000 2017,Tue Oct 31 15:56:00 +0000 2017
587064,@115858 what’s going on with your latest update.... my phone keeps doing this ➡️ INTENSELY frustrating!! #help https://t.co/ppJnvJAMJS,@258652 We'd be happy to take a closer look at this with you. Send us a DM to continue. https://t.co/GDrqU22YpT,Sun Dec 03 15:14:02 +0000 2017,Sun Dec 03 15:19:00 +0000 2017
2302763,@AppleSupport Ok I’m sorry! I just have a problem for listening music with my headphones. That do pause or past for another song without my demand...! Since the new update iOS 11.,@668222 Not a problem. What type of headphones are you using and what device are you using to play your music?,Sun Nov 12 19:04:02 +0000 2017,Sun Nov 12 20:36:02 +0000 2017
2060645,@AppleSupport battery drains on my iPhone 6s very quickly since upgrade..help please?,@609449 We'll be more than happy to help you out. Can you give us some insight into what's going on with your battery via DM? https://t.co/GDrqU22YpT,Sat Oct 07 16:04:10 +0000 2017,Sat Oct 07 17:22:00 +0000 2017
1593889,@AppleSupport Fix the boxes with the question marks in them 🙄,@489837 Were you able to follow the steps in the support article we've provided? DM us and let us know. https://t.co/GDrqU22YpT,Sun Nov 05 01:58:20 +0000 2017,Sun Nov 05 04:54:00 +0000 2017
587009,@AppleSupport What happens if someone sends me money via iMessage with Apple Pay Cash and I don’t have Apple Pay set up with a card?,"@248322 We can guide you through this. When Apple Pay Person to Person Payments start to roll out next week, you will have to both follow the requirements listed here to be able to use this feature: https://t.co/DtZT7rYVIs",Sun Dec 03 11:54:08 +0000 2017,Sun Dec 03 15:29:27 +0000 2017
2229422,@AppleSupport Islamic.. it’s one day behind,@650608 At Settings &gt; General &gt; Date &amp; Time is Set Automatically enabled?,Sat Nov 11 04:48:36 +0000 2017,Sat Nov 11 14:31:23 +0000 2017
1895875,"@AppleSupport battery draining faster than a bath, may as well be a landline!",@531098 Let's look into this together. Send us a DM telling us which iPhone you have and the iOS version it's running. https://t.co/GDrqU22YpT,Tue Oct 24 08:40:12 +0000 2017,Tue Oct 24 13:30:36 +0000 2017
1811497,@AppleSupport your 11.03 was a failure. It’s worse now. #fail https://t.co/nGmuNWkZIn,@544245 We certainly understand how important it is to have your iPhone running efficiently. Join us in DM and we'll continue there. https://t.co/GDrqU22YpT,Sun Oct 15 00:14:19 +0000 2017,Sun Oct 15 00:47:00 +0000 2017
1644530,@AppleSupport imessage and iOS 11.1,@502554 Do you have any third-party keyboard apps installed? You can find out here at Settings &gt; General &gt; Keyboard &gt; Keyboards.,Mon Nov 06 01:27:33 +0000 2017,Mon Nov 06 03:04:00 +0000 2017
874962,@AppleSupport Hey my apple id is disabled on my iPhone but not on PC can you fix it please,@327726 We'd be more than happy to guide you towards a resolution. Are you seeing this message in the iTunes and App Store?,Fri Oct 20 19:54:47 +0000 2017,Fri Oct 20 21:01:34 +0000 2017
1907886,@AppleSupport iCloud phishing attempt ⚠️ #apple #icloud #phishing https://t.co/uE4TSLmjiI,@568361 Check out this link to see how to identify and report phishing attempts: https://t.co/LNMCdqt6fD,Wed Oct 18 07:29:25 +0000 2017,Wed Oct 18 13:25:55 +0000 2017
1214514,"@AppleSupport  my case is 100306421600
There has still been no resolution been over 20 days","@405017 Thanks for the case number, that helps quite a bit. Go ahead and meet us within DM here: https://t.co/GDrqU22YpT",Tue Oct 17 06:49:30 +0000 2017,Tue Oct 17 13:03:00 +0000 2017
1586782,@AppleSupport fix your shit I️ 🖕🏿,"@488143 Check out this article for more details on that behavior, including how to address it: https://t.co/xXaXeeSRt9",Sat Nov 04 13:24:03 +0000 2017,Sat Nov 04 18:14:34 +0000 2017
96971,@115858 why must you feel the need to turn my Bluetooth back on automatically killing my battery in the process?!,@137163 Let's help take a closer look. Are you managing Bluetooth from Control Center or the Settings app?,Thu Nov 30 16:12:37 +0000 2017,Thu Nov 30 16:32:01 +0000 2017
2261752,"@AppleSupport Yes, lately my iPhone cant last an entire day. By the afternoon a need to charge the phone again. It used to last me the entire day.",@658496 Thanks! Let's work to get that lasting longer. What version of iOS is currently installed?,Thu Oct 19 18:15:11 +0000 2017,Thu Oct 19 18:32:39 +0000 2017
1335446,😤😤😤 @AppleSupport ça fait 3 fois je rachète des écouteurs à chaque fois au bout de 2/3 mois le droit ou le gauche est HS...,@431534 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Mon Oct 16 07:29:08 +0000 2017,Mon Oct 16 13:05:01 +0000 2017
2358761,@AppleSupport let me make voice memos in my notes,"@681241 While you can move your Voice Memos to the Notes app by sharing it and choosing 'Send to Notes', we'd appreciate any feedback you submit using our link here: https://t.co/eTPVYVFyd8",Mon Nov 13 19:24:23 +0000 2017,Mon Nov 13 20:09:32 +0000 2017
500037,Fix this piece of shit IOS 11.1.2 or let us roll back for fuck sakes..!!!!! @115858,"@234436 We're unable to go back to a previous iOS, however we'd love to help with any issue you have. DM us some additional information on what is wrong. https://t.co/GDrqU22YpT",Fri Dec 01 19:04:59 +0000 2017,Fri Dec 01 19:36:46 +0000 2017
1878081,Hey @AppleSupport i think somethings up with my lock screen. It’s not displaying properly - is there a setting I can change to make it work? https://t.co/34qi8gy6Pi,@560593 We can definitely look into this with you. Which iOS are you running? Do you experience the same behavior after restarting?,Fri Oct 20 06:45:59 +0000 2017,Fri Oct 20 13:38:00 +0000 2017
1736017,so when y’all gone fix this i️ situation @115858 @AppleSupport,@524138 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 04:45:43 +0000 2017,Tue Nov 07 14:08:33 +0000 2017
2013618,@AppleSupport WHY CANT I️ TYPE THE LETER “i️”,@308348 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,Sun Nov 05 06:57:34 +0000 2017,Sun Nov 05 16:47:01 +0000 2017
523849,Suddenly a black screen with a loading circle comes up.. why is this happening &amp; how to fix it?? @115858 @AppleSupport,@131845 We'd like to check this out with you. Send us a DM with your device model and operating system version. https://t.co/GDrqU2kzhr,Sat Dec 02 03:33:38 +0000 2017,Sat Dec 02 04:51:00 +0000 2017
2431309,@AppleSupport i updated its still doing it https://t.co/Rjpy1JsoPA,@306294 Are you only seeing this in other people's messages or does this happen when you type as well? Let us know in DM. https://t.co/GDrqU22YpT,Tue Nov 14 20:26:50 +0000 2017,Tue Nov 14 20:58:26 +0000 2017
2398031,Dear @115858 in the midst of a corny tweet the *I️* doesn’t work! Please fix this! Thanks.,"@690138 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",Tue Nov 14 05:09:52 +0000 2017,Tue Nov 14 13:36:28 +0000 2017
98844,"@AppleSupport Thanks for the reply. I’ve done all that but once in a while Live Photo’s still turns back on by itself, it seems.",@137635 Thanks for letting us know. Has this always happening with your device or just start? Which iOS version is your device running?,Thu Nov 30 18:04:04 +0000 2017,Thu Nov 30 18:18:55 +0000 2017
1803214,"My phone was at 100%, then went to 1%, then I charged it and it instantly went to 58%. @AppleSupport explain?? Lmao",@541833 You are absolutely in the right place. We know you rely on your iPhone to be charged when you need it. DM us to get started. https://t.co/GDrqU22YpT,Fri Oct 13 13:47:21 +0000 2017,Fri Oct 13 15:03:07 +0000 2017
407955,@AppleSupport 6 plus 11.0.2,@212251 Do you have headphones plugged in when this occurs?  Or is your device connected to a Bluetooth speaker?,Tue Oct 10 06:04:44 +0000 2017,Tue Oct 10 13:19:00 +0000 2017
1143513,@AppleSupport still no answer as to why the latest update isn’t working or when it will be fixed. #appleslafail,"@377135 We want your iPhone to be working as expected. Send us a DM with details, and we'll start there. https://t.co/GDrqU22YpT",Tue Oct 24 07:21:41 +0000 2017,Tue Oct 24 13:09:37 +0000 2017
244986,@AppleSupport HOW DO YOU FIX AN UNRESPONSIVE SCREEN + A SCREEN THAT GLITCHES AT THE TOP????,@174168 Thank you for reaching out to us. We'd like to help with this. Which iOS version are you using? When did this issue begin?,Thu Oct 05 12:27:56 +0000 2017,Thu Oct 05 14:53:27 +0000 2017
42636,Ey @AppleSupport since I updating my iPhone 8 to iOS 11.1 does not stop restarting!! 😡😞😭 #iOS11 #bug,@125423 Let's get this sorted out together. Do you notice this happening when performing any specific steps or opening an app?,Wed Nov 01 15:03:57 +0000 2017,Wed Nov 01 15:49:30 +0000 2017
817677,@AppleSupport why won't my wifi stay off????,@314754 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Thu Oct 12 20:52:08 +0000 2017,Thu Oct 12 21:00:33 +0000 2017
1899515,Ever since I got the update my phone freezes all the time. Anyone else having this problem? I’m getting very frustrated @AppleSupport,"@566108 Let’s see if we can get your device running smoothly again. DM us your current iOS version, and we'll continue there. https://t.co/GDrqU22YpT",Mon Oct 23 21:07:23 +0000 2017,Mon Oct 23 21:18:30 +0000 2017
